3.3582,0.88165,1.0136,5.7222,1.4246
2.4219,0.58193,0.72277,2.1943,1.1567
0,0,0,0,0
0.077176,0,0,0.085165,0.013438
0.25406,8.9864,9.6515,1.0945,0.36327
0,0.42236,0.062763,0.055115,0.060877
4.1123,10.421,15.885,5.42,8.9054
0,0,0,0,0
1.1043,2.983,2.8909,1.117,2.3928
34.483,38.742,32.447,27.499,39.882
10.807,11.072,10.732,9.6285,10.556
0.1786,3.5579,1.7178,0.18192,0.34746
0,0.035663,0,0,0
0,0.15322,0,0,0
9.3616,12.371,14.112,9.7211,15.563
0,0.058003,0.041372,0.036331,0.050162
1.1599,2.5368,4.7498,1.1697,5.0703
27.572,23.999,21.243,23.454,18.146
0.2587,1.0938,0.40636,0.49959,0.7883
9.0185,10.381,8.5336,7.9696,7.2261
6.7994,5.1638,5.3455,4.5577,5.1849
3.8642,4.9153,5.0453,3.1002,3.6867
0,0,0,0,0
9.7075,9.4405,9.3649,8.2321,5.8615
0.018779,0.086017,0.21238,0.031084,0
0.0053428,0,0,0.029479,0
0.12217,0,0,0.38198,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.4888,1.732,1.1113,1.2084,0.37118
0,0,0,0,0
0,0.031692,0.028256,0.024813,0.027407
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2.901,4.7212,4.6041,3.1659,2.8444
0,0,0,0,0
2.3032,3.0843,2.7249,1.9661,1.539
0.54208,0.11148,0.055756,0.083024,0.30097
134.97,142.25,121.49,91.085,208.04
0.10095,2.1341,0.9514,0.33419,0
4.314,13.312,17.152,3.6061,4.0681
11.039,9.0595,6.3649,10.001,4.0973
0,0.031917,0,0,0
0,0,0,0,0
5.3657,9.8813,11.911,15.778,6.1299
4.678,5.0789,3.2165,3.215,4.3497
0.36471,0.64254,0.74475,0.55339,0.52789
0.0070572,6.9178,3.228,0.0077877,0.025805
0.22393,43.127,39.327,0.36243,0.22442
0,0,0,0,0
0,2.8346,2.6639,0,0
3.429,18.152,15.306,7.5528,3.9455
3.7482,15.72,11.726,8.8002,4.5384
4.4333,4.9097,3.8366,4.6326,3.8333
0,0,0,0,0
0,0,0.059789,0.052504,0.057992
0.11215,0.4835,0.049741,0.10192,0.016082
14.358,15.157,13.432,12.677,14.539
14.448,15.82,24.08,12.976,13.744
14.067,16.627,16.374,16.358,17.834
7.6773,8.7165,10.097,7.6567,12.245
8.4467,8.6162,7.7286,6.3791,6.5505
0,0,0,0,0
0,0,0,0,0
0,0.25918,0.11554,0,0.16811
3.461,2.0959,2.4709,2.0019,2.7884
0,0,0.08383,0,0
0,0,0,0,0
0,0,0,0,0
0.052271,0,0.13137,0.057682,0.25485
0,0,0,0,0
0.26425,0,0.13283,0,0
0.088688,0.32812,0.055724,0.048934,0
0.16736,0.094352,0.084124,0.14775,0
0.14291,0.20143,0.62857,0,0.17419
52.908,45.445,41.541,41.577,46.053
1.1166,2.6001,1.3421,1.1786,3.6687
4.208,9.5686,5.793,8.7849,10.943
2.7124,5.5724,2.8308,5.1747,8.3213
0.020851,0,0,0.48321,0.10166
0.02506,0.011773,0.020994,0.036872,0
0,0,0,0,0
104.69,71.702,72.155,77.182,92.967
0,0,0,0,0
25.123,33.571,56.089,12.765,50.815
0.0093342,0.09209,0.070378,0.051502,0.13653
0.047698,0,0,0,0
0,0,0,0,0.08653
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4.0298,3.6942,3.3108,2.6458,6.1584
0,0.23797,0,0,0.41159
29.192,43.191,45.234,37.33,47.519
0.59792,0.88102,0.51229,0.77978,0.82817
0,0.43024,0,0.16843,0.18604
0,0.29149,0,0,0.12604
0,0,0,0,0
0,0.038251,0,0,0.13232
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
234.43,157.43,146.03,170.7,93.515
0,0,0,0.11319,0
0.04184,0.47176,0.10515,0.13851,0
0,0,0,0,0
0,0.14477,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.024794,0,0,0,0
0.44878,0.29625,2.5735,2.2474,0.1281
0,0,0,0,0
3.6709,3.1257,2.8643,2.1114,1.2456
0,0.24446,0,0.1914,0
0.73907,1.7747,1.5135,0.60413,2.836
0,0,0,0,0
26.577,22.433,23.757,22.644,18.16
0,0,0,0,0
22.802,20.735,21.214,24.63,12.02
0,0,0,0,0
0,0,0,0,0
2.1534,1.0536,0.79627,2.2179,0.83269
0.17065,0.24052,0.085779,0.37664,0
3.2215,3.1802,2.8731,3.663,3.9001
2.1762,3.0412,4.2585,2.0657,3.445
0,0,0.026303,0.023098,0
0,0,0,0,0
0.52828,1.7182,1.2766,0.91929,2.4766
26.649,37.621,32.449,56.643,26.642
0,0,0,0,0
6.1466,15.034,11.396,6.9214,5.6833
4.4098,8.2447,6.842,3.7738,3.2359
9.8127,7.1284,5.8732,8.7589,6.9207
0,0.12223,0.10898,0,0
2.1769,2.549,1.6902,2.3657,0.78189
0.059809,0.084296,0,0,0
0,0,0,0,0
1.4003,1.8502,1.5947,3.2354,0.58671
3.9222,10.15,8.7436,10.882,9.6963
0,0,0,0,0
9.579,11.274,11.168,10.261,9.385
0,0,0,0,0.13801
0.028057,0.11863,0.070516,0,0.1026
0,0,0,0.19677,0.21734
4.6675,4.4506,3.874,4.2922,5.8169
0,0,0,0,0
0,0,0.22407,0.19677,0.43467
5.3107,2.2178,2.8012,4.5581,7.432
0,0.36461,0,0.14274,0
21.732,24.458,20.766,17.237,13.202
0,0.033739,0.030082,0.026417,0
0.37905,0.75685,0.87327,0.27886,0.53902
8.6579,6.0424,4.7574,5.0393,4.9375
5.2702,3.0518,2.3103,2.0738,2.2906
8.9523,12.479,10.672,9.6524,13.875
0,0.58037,0.25873,0,0.41825
2.6404,5.0884,3.6305,1.3605,0.67623
1.3919,2.8543,2.0123,0.82908,0.47842
0,0,0,0,0
0.0068335,0.077049,0.094458,0.067867,0
0,0.21773,0.097066,0,0
0,0,0,0,0
0,0,0,0,0
50.822,43.215,44.833,39.981,51.727
1.8896,4.3355,2.9543,1.9559,0.78558
10.702,20.492,19.153,12.197,8.6605
64.705,16.592,22.123,38.89,27.426
24.627,31.482,26.133,24.77,40.604
5.5629,7.5497,6.6687,6.0289,11.723
3.6307,4.3145,3.1758,4.2815,3.6444
6.7711,5.9044,4.8172,5.1232,5.3345
0.20004,0.2467,0.25138,0,0.15239
0,0,0,0,0
0.17831,0,0,0,0
0.5456,0.40852,8.6131,4.1205,8.9674
0,0,0,0,0
0,0,0,0,0
5.1245,4.7145,3.2694,4.0144,3.615
0,0.12307,0,0.14454,0
0,0,0,0,0
0.02173,0.043752,0.093623,0.037682,0.06054
0,0,0,0,0
2.2866,7.8556,11.476,0.93047,6.3232
9.0541,19.557,22.951,10.67,20.896
7.594,7.4479,8.2021,5.5959,7.8791
11.64,5.821,8.0281,6.5271,10.703
0.0025972,0.036605,0.019582,0.011464,0.0031657
11.48,15.12,19.117,11.457,9.3287
0.0073324,0,0.013821,0.020229,0.013406
0,0,0,0,0.012449
5.7722,2.7014,3.5575,2.0969,3.3164
8.5947,13.437,13.193,8.4417,17.646
3.5297,5.2386,5.1076,1.5049,3.7319
1.959,1.6086,1.6055,0.43236,0.66443
1.4296,0,0.13819,0,0
0.057881,0.020395,0,0,0.017637
0.31798,0,0,0.3509,0
0,0,0,0,0
18.189,20.375,19.562,22.517,14.161
38.63,32.188,32.014,61.41,33.497
28.053,21.245,18.537,21.549,23.297
0,0,0,0,0
14.554,8.0833,9.8417,9.4635,12.233
0.50652,0,0,0,0.2058
0,0,0,0,0
0.29093,0.071938,0.2309,0.40553,0.14931
0,0,0,0,0
0,0,0,0,0
16.45,15.909,23.364,27.874,14.641
0,0,0,0,0
0.060377,0,0,0,0
0,0,0,0,0
7.5111,5.9616,12.643,5.8792,7.7798
1.3807,1.946,9.7794,1.5236,3.6718
0.26136,0.18418,0.16421,0.096137,0.69021
21.805,32.017,55.916,25.505,84.597
0.1889,0,0.47476,0,0
1.3825,1.6368,3.1967,0.91539,8.1561
0.024227,0.05122,0.35012,0.21388,1.5946
0,0,0,0,0
0,0.013282,0,0,0
0,0,0,0,0
0.017613,1.6818,0.72485,0.009718,0
0.04273,0.030112,0,0,0
0.015645,0.033075,0,0,0
0,0,0,0,0
0.031124,0.058489,0,0,0
0,0,0,0,0
0,0,0,0,0
0.011619,0,0,0,0
0.010437,0.01471,0,0,0
0.012511,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.050252,0,0,0,0
0.0049711,0,0,0,0
0,0,0,0,0
0.013194,0,0,0,0
0,0.088893,0,0,0
0,0,0,0,0
0.013417,0,0,0,0
0.013361,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.06036,0,0,0
0,0,0,0,0
0,0,0,0,0
0.025852,0.036437,0,0,0
0,0,0,0,0
0,0.01891,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.026499,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.024181,0.034081,0,0,0
0,0,0,0,0
0.13819,0,0.086828,0,0.021055
0.039998,0,0.050263,0,0
0,0,0,0,0
19.516,19.252,17.547,16.346,22.402
0,0,0,0,0
0,0,0,0,0
0,0.2838,0.37956,0,0.7363
0,0,0,0,0
10.601,10.821,10.812,8.5748,10.079
0,0,0,0,0
0.13531,0.28607,0,0,0
0.065903,0.046443,0.16563,0,0
