0,1,2,3,4,5
1.4489,1.1537,0.99222,0.51854,0.32961,0.83767
0,0,0,0,0,0
0.32999,0.26578,0.20715,0.28868,0.3303,0.10762
0,0.27117,0.38043,0,0,0
0.24913,0.46818,0.15638,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.035612,0,0,0
15.061,18.83,20.239,5.3216,11.015,1.9076
0,0,0.031301,0,0,0
0,0.21419,0.25041,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.01982,0.015963,0,0,0,0
0,0,0,0,0,0
15.507,10.587,13.716,13.095,15.781,12.086
3.4012,4.7888,5.7017,3.0843,3.6386,1.8173
0.075303,0.16173,0.12999,0.13175,0.27636,0.098232
0.059686,0,0,0.03916,0,0.058395
0,0,0,0,0,0
3.6491,7.36,5.7662,5.4856,2.9488,5.1924
0,0,0,0,0,0
0,0,0.11369,0,0,0.11813
0,0,0,0,0,0
61.748,49.812,96.705,12.653,37.513,8.2972
0.29316,0.35417,0.092011,0,0,0
0,0,0,0,0,0
0.20717,0.21288,0.43722,0,0.17161,0.027957
0,0,0,0,0,0
0,0.030489,0,0,0,0
0,0,0,0,0,0
0.072447,0,0,0,0,0
0,0,0,0,0,0
37.298,28.275,41.82,16.986,37.897,37.817
12.722,11.476,15.105,5.819,11.4,13.49
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.020207,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.027381,0,0,0,0
0,0,0.12249,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.08312,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.027906,0.004078,0.045465,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.02818,0.039272,0,0
0,0,0,0,0,0
0,0.0087857,0.041085,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.030817,0.015513,0.043526,0,0.11953,0.0075376
1.4785,2.7384,1.482,1.1176,1.2344,0.73327
0.031299,0.11344,0.073678,0.041071,0.07832,0.022967
0,0,0,0,0,0
0.36099,0.17445,0.27192,0,0.36132,0
0,0.17875,0.046438,0.064716,0.098727,0
0,0,0,0,0,0
0.024977,0.025865,0.010079,0,0.021429,0
1.155,0.37211,0.36634,0.27122,0.62064,0.29738
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.042866,0.025057,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.013138,0.040957,0,0,0
0,0,0,0,0,0
0.042358,0.017058,0,0.027791,0,0.020721
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.0664,3.2801,3.4287,2.8292,3.0213,3.2813
0,0,0,0,0,0
0.046404,0.042046,0.1857,0,0.034835,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.037046,0,0,0
0,0,0.021113,0,0,0
0,0,0,0,0,0
0,0,0.02615,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.02426,0.048849,0.057109,0,0.024283,0.071207
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.012714,0.01536,0.0059856,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.35043,0.32072,0.35995,0.052253,1.3312,0.015584
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.046524,0
0,0,0,0,0.029288,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.045399,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.11492,0.033587,0,0,0
0,0,0,0,0,0
0.27572,0.44413,0.51922,0,0.82791,0.05395
0.94682,2.573,2.0654,0.44926,1.815,0.23101
0.26099,0.1051,0.12287,0,0,0
10.347,9.625,10.596,6.2762,8.0495,5.2975
0,0,0,0,0,0
4.5893,4.8229,5.1014,4.1159,2.4071,3.3688
0,0,0,0,0,0
1.5141,1.1742,1.3145,2.3337,1.2074,4.6683
0,0,0,0.10154,0,0.037855
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.07295,0,0,0,0.073017,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.038545,0,0.062799,0,0.093645
0,0,0,0,0,0
0,0,0,0.052915,0.040362,0
0,0.20387,0,0,0,0
0,0,0,0,0,0
0.95727,0.42608,0.52184,0.66112,0.32779,0.36969
35.041,36.236,32.128,26.43,34.273,24.703
0,0,0,0.28421,0,0.21191
2.2005,2.8272,3.552,1.6844,0.99638,0.71763
0,0,0,0,0,0
7.4018,9.9652,8.412,5.6256,6.7123,6.7484
0,0.15383,0,0,0,0
0,0,0,0,0,0
24.982,29.536,26.43,18.58,19.569,14.072
0,0,0,0,0,0
0,0,0.20186,0,0,0.20975
0.11377,0.061088,0.10713,0.099527,0,0.14841
16.439,19.978,21.691,13.621,12.851,15.756
0,0,0,0,0,0
0.90768,0.27638,0.58368,0.95866,0.50412,0.71477
0.20598,0,0,0,0,0
0,0,0.25362,0,0.2696,0
0,0,0,0.02816,0,0.041992
0,0.016854,0,0,0.020945,0.020473
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.088315,0,0,0
0.60123,0.26902,0.40886,0.30681,0.60178,0.39215
0,0,0.076528,0,0,0
0.43036,0.56719,0.6631,0.51339,0.50908,0.76555
9.9028,6.6645,6.593,7.4677,7.1422,10.373
0,0,0.037185,0,0,0
0,0,0,0,0,0
0.3932,0.59531,0.6029,0.13815,0.56777,0.31533
0,0,0,0,0,0
0,0.013361,0.03124,0,0,0
0.013049,0.026275,0.012287,0.051371,0,0
0,0,0,0,0,0
0.56544,1.0104,1.8135,3.7099,0.67207,1.0718
0,0.049695,0.17429,0.28338,0.24704,0.030184
0.14561,0.33508,1.5278,0.054592,0.47888,0.16281
0,0,0.35644,0.24837,0,0
0,0,0,0,0,0
1.2381,1.3142,1.647,1.1331,2.291,1.0405
0.11095,0.04703,0.098967,0.32182,0.023378,0.15425
0,0,0,0,0,0
0.19453,0.11751,0.18317,0.3829,0.19471,0
17.286,19.308,19.22,6.002,17.652,2.2797
0.15486,0,0.19442,0.067737,0.10334,0
0.33562,0.23787,0.30337,0.17616,0.32249,0.15761
0.14356,0.2153,0.11653,0.11693,0.22793,0.033903
0,0.07963,0,0,0.098959,0
0,0,0,0,0.13596,0
5.2136,10.002,7.0344,5.0115,11.677,2.8364
20.336,13.089,13.893,12.94,18.902,10.512
7.5391,10.241,9.6818,6.3866,10.287,4.4612
0.053324,0.050105,0.016736,0,0,0.01739
0,0,0,0,0,0
7.5589,16.282,20.13,2.8533,16.781,0.54936
0,0,0,0,0,0
0,0.074216,0.2603,0,0.13835,0
0,0,0,0.12943,0,0
2.0138,3.4049,3.5677,0.95065,7.3549,0.34667
0,0,0,0,0,0
0,0.062671,0.036634,0,0,0
2.0933,2.6695,1.995,2.475,0.70933,0.73601
0,0,0,0,0,0
0.22213,0,0.17429,0,0.055583,0
0,0,0,0,0,0
0,0.007977,0.0023315,0,0.0049567,0
0,0.037687,0.029373,0,0.0078058,0
0,0,0,0,0,0
2.5232,2.5842,2.3154,2.2702,1.5004,2.5339
0,0,0,0,0,0
3.5317,2.8974,3.7276,4.5697,2.4443,6.182
0,0,0,0,0,0
10.048,11.877,12.645,4.6192,13.157,3.0933
0.52524,1.0576,1.2639,0.3829,0.8762,0.057097
0.29362,1.5246,0.76471,0.040988,0.64406,0.012224
0,0,0,0,0,0
0,0,0,0,0,0
1.6665,0.98365,0.50513,5.4419,0.6055,5.0364
0.036255,0.0438,0,0.21408,0,0.03547
0.30512,0.21064,0.45147,0,0.043628,0.085291
7.6722,9.3817,8.1326,7.1062,7.1991,6.5815
0,0.026194,0,0.021338,0.11393,0.063638
0.18453,0.12739,0.27303,0,0.10554,0
2.4573,2.8641,3.3106,1.593,4.0993,1.0983
0,0,0,0,0,0
0.09746,0.10653,0.085213,0.10962,0.055743,0.034054
0,0,0,0,0,0
1.0326,1.1515,1.2715,1.3029,0.55653,0.66056
3.5707,3.1676,2.9579,2.8914,2.5109,3.1001
0,0,0,0,0,0
0,0.052388,0,0,0,0.063638
9.3604,10.09,11.518,9.1279,10.928,5.5574
0,0.028925,0.050724,0,0.035947,0.035137
0,0,0,0,0,0
0,0.31629,0,0,0.39306,0
0,0,0,0,0,0
0.48102,0.096855,0.65108,0.2893,0.77235,0.11765
0.25378,0.4599,1.5276,0.36869,0.53525,0.03547
0,0,0,0,0.038942,0
0,0,0,0,0,0
0,0,0.036232,0,0.30812,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.015377,0,0,0
5.5138,4.4928,2.5198,2.0339,5.4825,2.3695
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.036906,0.028151,0
0.6982,0.86907,0.41836,0.41645,1.4612,0.4968
0,0.18871,0,0,0.078174,0
0.81253,0.1636,0.35521,0.11424,0.26141,0
28.007,25.913,30.706,5.8581,10.347,1.1604
0.093169,0.28765,0.15352,0.020376,0.13988,0.03798
0,0.18326,0.24996,0.049763,0.075916,0
0.052524,0.10576,0.049456,0.034461,0.47315,0
0.84421,0.41052,0.46494,0.37622,0.73338,0.24934
0,0,0,0,0,0
0.14874,0.20964,0.14005,0.048794,0.037219,0.036381
27.905,12.471,12.884,7.276,10.211,6.4578
5.003,7.6162,6.4265,5.0437,8.2602,4.2355
0.28391,0,0.13367,0,0.14209,0.13889
0.68946,0.53344,0.51629,0.28495,0.17388,0.44084
0.021438,0,0.040372,0,0,0
0.037965,0.12842,0.035747,0,0,0.059429
9.0562,18.136,20.064,10.021,15.459,2.495
0,0.084748,0.066052,0,0,0.13726
0,0,0,0,0,0
0.083042,0.053506,0.062553,0.021794,0.016624,0.081245
0,0,0,0,0,0
0.074767,0,0,0,0,0
0,0,0.071936,0,0,0
0,0,0.079288,0,0,0
0,0,0,0,0,0
0,0,0.20186,0,0,0
0,0,0,0,0,0
0.80622,2.8836,3.6059,1.6426,2.7182,0.61234
4.9226,5.9406,5.0819,3.0925,6.2877,2.1877
16.056,22.608,17.903,10.652,13.191,8.4015
0.16414,0,0,0,0,0
84.445,69.317,65.588,67.152,150.37,52.102
0.26262,0,0.24728,0,0.26286,1.7986
1.658,2.3475,3.3923,2.7086,1.5782,2.7207
111.8,42.26,91.078,3.1016,101.97,2.9539
0,0,0,0,0,0
0,0,0,0,0,0
0.035941,0.016082,0.022561,0.01048,0,0
0.18628,0.19647,0.1921,0,0.13318,0.021696
4.4296,2.5324,3.086,0.63832,2.886,0.36159
0,0,0,0,0,0
11.701,11.495,8.7596,13.506,5.7537,14.158
1.1836,1.69,1.3171,1.2002,0.40388,1.5265
0,0,0,0,0,0
4.6417,5.4343,5.1592,5.7092,4.9254,5.9867
2.3539,3.0398,2.9452,3.9369,2.8033,2.545
0,0,0,0,0,0
0,0,0,0,0,0
0,0.016557,0.038713,0,0,0
0,0,0,0,0,0
2.462,4.1129,2.7697,3.0757,3.1198,1.593
1.5554,1.1257,0.5731,1.272,0.54152,1.7644
0.029843,0.024036,0.0281,0.078321,0,0
0.054999,0.13289,0,0,0,0
0.17292,0.3946,0.18996,0.075635,0.69231,0.084589
30.296,101.3,116.74,67.998,104.07,53.507
12.87,43.424,49.325,29.44,41.222,22.835
0,0,0,0.1105,0.25285,0.37073
0,0,0,0.19313,0,0.14399
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.5543,1.2727,1.0733,1.1218,1.4002,0.25345
1.2654,1.3265,1.4752,1.0015,1.4877,0.70744
0.13598,0.10952,0.064021,0,0,0.19956
0.31971,0.62535,0.8386,0.47946,0.43429,0.17874
1.8151,1.9163,2.1075,1.8511,1.5249,1.0397
1.7199,2.1358,2.2329,1.1632,1.8807,0.78573
1.1237,1.3414,1.8139,1.3692,1.9884,0.33375
5.2883,5.2743,4.7969,4.676,4.0753,2.8093
0.77211,0.53303,0.5029,0.20568,0.40675,0.045438
0.038095,0.092047,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.015092
3.3992,2.914,3.2482,29.876,2.8802,52.157
11.745,9.3276,10.22,86.182,8.1171,200.15
0,0,0,0,0,0
1.3847,2.0176,2.6168,1.7784,1.5084,1.034
3.9474,4.9406,3.4202,3.0884,2.0219,1.662
0.40845,0.49345,0.26441,0.26798,0.56213,0.19981
1.3995,1.1002,1.2862,0.60482,1.1659,0.95109
63.698,53.556,51.804,48.734,74.879,31.026
0.11019,0.14791,0.48419,0.19279,0.18382,0.071871
0.16414,0.1322,0.038638,0.26923,0.041072,0.16059
20.167,18.503,18.254,10.992,17.116,8.6075
2.0531,2.7645,2.5946,0.98041,3.394,0.70599
0.19023,0.17023,0.21892,0.027735,0.3808,0.041358
5.7944,6.7286,6.7624,3.4341,6.1129,2.6855
0.26935,0.072313,0.21135,0.41235,0.31453,0.17568
0,0,0,0,0,0
0,0,0,0,0,0
18.337,11.594,6.7606,4.0287,12.494,0.70997
1.4975,0.98276,0.35512,0.42212,1.2546,0.10853
0,0.020994,0.024544,0.034205,0,0.025503
0,0,0,0,0,0
0,0,0,0,0,0
0.78869,0.82655,0.78736,0.34913,0.75137,0.12086
0,0.028632,0.13389,0.23324,0,0.03478
5.1887,3.8785,3.9768,4.1812,3.9867,2.7875
5.8096,5.2505,4.4171,3.264,3.8933,1.7313
0,0,0,0,0,0
0.023322,0.031307,0.00366,0.010201,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.3849,1.3925,0.90346,1.8055,0.43489,1.8775
0,0,0,0,0,0
0.087723,0,0.082599,0,0,0
0.10299,0,0.048486,0,0.10308,0
2.2059,3.1882,2.3327,5.4362,1.9435,2.8934
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.88617,1.0409,0.48674,1.3566,0.48045,0.75862
0.23279,0.98434,0.32879,0.76368,0.58252,0.39857
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.035106,0,0,0,0
0,0,0,0,0,0
2.0357,1.2965,0.90448,1.2528,1.3849,0.47996
6.0951,6.1876,5.4316,7.6552,2.6155,2.1731
0.07134,0.057458,0,0,0,0
0,0,0,0,0.097356,0
0,0.12588,0.084091,0.087892,0,0.087375
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.070859,0.05707,0.03336,0.04649,0.21277,0.10399
5.7649,5.2939,5.1269,4.3481,8.3214,5.9904
5.7942,9.1732,6.6051,1.6743,5.8068,0.97812
0,0.1171,0,0.095394,0,0
0.25756,0.47415,0.27716,0.19313,0.14731,0
0.10316,0.13847,0.19426,0.045121,0.44742,0.10092
1.1634,0.96051,0.99037,8.9329,0.32966,16.852
0.23189,1.0833,0.17468,1.5215,0.46421,1.089
6.6685,8.6491,7.376,4.5927,9.7972,4.8359
0.28942,0.28608,0.34684,0.34526,0.21727,0.24455
0,0,0,0,0,0
0,0,0,0,0,0
7.889,6.5667,6.3406,2.7539,8.2136,3.8407
33.667,32.675,30.091,28.733,67.938,21.592
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.033996,0,0,0,0,0
0.49825,0.66883,0.86011,1.0534,0.77577,0.67704
4.4005,5.1056,4.4011,4.5259,4.8569,5.0617
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.18379,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.11014,0.33266,0.49262,0.65038,0.11024,0.37716
5.4893,10.307,8.1872,4.7412,10.167,2.2032
0,0,0.011311,0,0.0060117,0
0,0,0,0,0,0
0.017221,0,0.03243,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.062366,0.069067,0,0.01023,0.062423,0.48051
0.22299,0.33493,0.21564,0.30843,0.066356,0.15331
1.0164,1.7605,1.311,1.6625,0.47381,0.93989
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.026817,0,0,0,0
1.6215,2.0442,1.8366,4.6565,0.35283,2.2992
0.018584,0,0.0043747,0,0,0.0090911
12.483,12.774,14.245,5.1914,12.205,2.3397
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.060341,0.01966
0.12775,0.065478,0.087485,0.73151,0.18599,0.93174
0.027285,0.065927,0.10277,0.21482,0.05462,0.026695
12.637,12.768,11.363,11.029,8.9917,9.5789
17.776,14.307,14.413,11.216,11.158,10.491
0.06911,0.069578,0.032537,0.13603,0.05188,0
57.256,68.207,57.19,35.203,45.965,13.035
0,0,0,0,0,0
0.42327,0.46487,0.47101,0.35345,0.8088,0.30117
0,0,0,0,0,0
1.2501,1.324,1.2129,1.3003,1.3529,1.223
0.024142,0.043749,0.073879,0.031679,0.012082,0.03543
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.017166,0
0.0095498,0.0076915,0,0.031328,0,0.014015
0,0,0,0,0,0
46.655,54.038,41.206,18.019,40.021,10.841
25.306,33.991,27.899,8.0596,19.578,7.0408
16.218,13.741,11.205,14.234,23.19,8.5517
0.064249,0.42137,0.27656,0.15657,0.73495,0.089799
0,0,0,0,0,0
0,0,0,0,0,0
0.084688,0.045472,0.11297,0.083346,0.05651,0.0069046
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.030655,0,0,0.038096,0.018619
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.032245,0,0,0
0,0,0,0,0,0
0,0,0,0.27296,0,0
0.064054,0.077384,0.27141,0.71444,0.064112,0.282
128.22,115.51,93.041,114.93,245.29,92.451
0.027464,0.088477,0,0.18019,0,0.21495
0,0.15785,0,0.051434,0,0
0,0,0.050401,0,0,0.052369
2.673,3.9389,3.6851,13.413,1.4937,9.376
0.30547,0.46472,0.60722,1.1134,0.16986,1.1622
0,0.1627,0.19022,0.53017,0,0
0.022986,0,0.043288,0.060326,0.046015,0.022489
1.5001,1.7756,1.5998,1.6422,1.9328,1.1514
7.3611,6.7935,6.8026,3.3844,4.827,3.0757
0.46963,0.69676,0.51202,0.43786,0.44532,0.49574
0,0.077978,0.091163,0.12705,0.096907,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
22.899,22.408,20.942,16.711,20.873,15.413
0,0,0,0.027135,0,0
0,0,0.044108,0,0.046887,0
0,0.018195,0,0,0,0
0,0.024251,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.0067753,0,0
0,0,0,0,0,0
0,0,0.027286,0.076052,0.029005,0
0,0,0,0,0,0
62.574,20.963,46.141,44.324,23.217,25.499
0.14122,0.57904,0.19341,0.20215,0.064249,0.056522
0.051748,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.36366,0.14382,0.19684,0.040005,0.043592,0.057523
0.030143,0.048555,0,0,0,0
0,0.037729,0,0,0.093774,0
0,0,0.087727,0,0,0
4.9753,3.3719,2.458,1.5241,1.6306,1.0325
0,0.069635,0.027136,0,0,0.028196
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.045244,0.10579,0,0,0
0,0.045123,0,0,0,0
0,0.03794,0,0,0,0
0.48335,0.020588,0.019693,0.015247,0.044193,0.0090941
0.085565,0.15903,0.11156,0.63049,0.052704,1.6034
0,0,0,0,0,0.17874
0,0,0,0,0,0
0,0,0,0,0,0
2.8953,1.4722,1.9584,2.3565,1.073,3.644
0.52634,0.38859,0.1652,0.34533,0.087803,0.085825
1.5003,1.6854,1.7055,1.755,1.0324,1.1009
0.42198,0.50465,0.69835,0.53695,0.66555,0.47541
0.46345,0.24884,0.33941,0.33785,0.10308,0
22.597,11.64,13.372,13.702,16.89,6.9062
0,0,0,0,0,0
12.348,9.4417,9.7577,12.243,6.8276,11.448
4.0911,2.2108,2.0627,3.2903,1.3473,3.5636
0,0,0,0.18628,0,0.27777
6.0688,5.4138,5.5561,8.1288,4.0903,8.2541
0.071098,0.057263,0.16736,0.46648,0,0.38258
1.4684,1.5693,1.3826,1.2599,1.1588,0.41442
0,0.028108,0.032861,0.091591,0.017466,0.10243
0,0,0,0,0,0
0.015777,0.050827,0.074277,0.0069008,0.0052638,0
0,0,0,0,0,0
0,0,0,0,0,0
0.02792,0.044974,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5.0168,4.1743,4.1289,3.1194,3.9282,4.5521
14.052,10.486,9.6193,9.4707,12.044,6.8136
5.445,4.9243,4.3257,4.1114,3.3777,3.7282
0,0,0,0,0,0
5.3399,2.6792,2.308,3.561,3.8553,2.7407
0,0,0.11052,0,0.11748,0
0.1309,0.052714,0.12326,0,0.26204,0.12807
6.3517,8.3076,7.0542,4.5592,6.7379,2.7619
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.05862,0.056656,0,0,0,0
2.4358,2.7745,2.4865,0.96395,1.7569,0.42744
0,0,0,0,0,0
0.71499,0.92217,0.51787,0.052487,0.50545,0.10273
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.2605,3.329,3.084,5.1558,1.6761,4.0612
7.8133,7.7924,7.9351,6.4807,7.8989,5.0301
1.1445,1.5144,0.96218,0.32182,0.69551,0
0.39114,0.27002,0.10523,0.14664,0.61521,0.10934
0,0,0,0,0,0
0.48141,0.44786,0.79993,0.1385,0.21129,0.11838
0,0,0,0,0,0
0,0,0,0,0,0
0.14489,0,0.13643,0,0.048342,0
0.057561,0,0,0,0,0.28158
0.28466,0.29637,0.15036,0.36443,0.15984,1.7525
13.858,18.449,17.451,13.615,15.778,8.3998
3.9729,5.3682,4.1853,2.7643,4.1734,2.5742
0,0,0.19587,0,0,0
1.386,0.6781,0.9879,1.3258,0.75196,0.50691
8.8225,8.2047,9.3104,8.3639,4.0598,5.9251
1.7535,2.0799,2.1614,0.71118,1.6912,0.99812
1.6667,1.1564,1.1488,1.6839,0.62805,1.5454
0.061612,0.099245,0.058013,0,0,0
0.16576,0.56738,0.50724,0.59814,0.49772,0.081085
8.1767,10.149,12.019,7.7176,6.0489,6.4866
0,0,0,0,0,0
15.752,15.526,14.575,13.135,14.178,7.7939
1.6598,1.4424,1.1927,2.2353,0.6995,1.1966
0,0,0,0,0,0
0,0,0,0,0,0
0,0.076051,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.8925,2.8371,2.393,19.076,2.8003,18.054
0,0,0,0,0,0
0,0,0,0,0,0
0.18928,0.28311,0.20368,1.8095,0.64954,3.3332
0,0,0,0,0,0
0.50867,0.39727,0.11611,0.080906,0.030857,0.045242
0,0,0,0.10833,0,0
0.10101,0.081352,0.031703,0.162,0.044933,0
0.20081,0.9704,0.18908,0.95519,0.52761,0.31925
0,0,0,0,0,0
0,0,0,0,0,0
0,0.052797,0.092586,0.12903,0,0
0.016407,0.013215,0.015449,0,0,0
0.2075,0.16712,0.14654,0.13614,0.20769,0.20301
0.16203,0.47849,0.45769,0.14174,0.16218,0.21136
0.057014,0.068879,0.026842,0.037407,0,0.11156
0,0,0,0.078994,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.59051,0.32541,0.26338,0.57095,0.21775,0.15203
0,0,0,0,0,0
16.615,39.206,34.813,30.522,15.659,10.074
0,0,0,0,0,0
0,0,0.193,0,0,0.10027
0,0.028827,0.067402,0,0,0
0,0,0,0,0,0
0.12631,0,0.15858,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.050383,0.040579,0,0,0,0
0.1015,0.14013,0.17748,0.076104,0.072563,0
0.19187,0.30906,0.22583,0.12589,0.14403,0
0,0,0,0,0,0
14.532,10.575,8.844,8.3749,8.186,5.691
6.485,4.7759,4.4333,3.06,3.2232,2.9551
0,0,0,0,0,0
0,0,0,0,0,0
2.3393,1.2798,1.571,3.4287,1.8025,13.067
0,0,0,0,0,0.39529
2.647,2.2416,2.236,2.5207,2.4526,7.1476
10.161,7.6201,7.4863,9.2617,7.6968,10.922
7.6775,7.4979,7.3048,13.136,4.567,27.988
1.1633,0.98942,1.5861,2.4424,1.0806,2.5677
0.54407,0.13483,0.47289,0.6041,0.46079,2.5796
1.5054,0.84343,0.18488,0.42942,1.3757,0.25614
0,0,0,0,0,0
16.742,12.674,12.743,12.074,14.527,8.075
6.8275,8.1278,8.2671,6.1613,4.4839,4.0958
0.23163,0.34547,0.4362,2.7524,0.05152,3.2398
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.5614,1.9551,3.7232,6.5324,3.1099,9.2338
1.4433,1.1788,3.2444,1.0137,3.0623,0.77566
0,0,0,0,0,0
0,0,0,0,0,0
3.6051,4.7488,3.2412,2.0622,3.1574,1.3597
0.17622,0.03154,0.092183,0,0.078393,0.11494
0.31586,0.086047,2.3137,0.19505,0.30221,0.13179
0,0,0,0,0,0
1.3073,0.71445,1.6046,0.12253,1.1683,0.66233
0,0.0078122,0,0,0,0
4.5826,8.3471,6.1073,1.3877,9.2442,2.0003
1.1776,1.3034,1.0748,0.52142,1.4463,0.52306
4.4879,1.9335,3.2827,0.51165,4.9664,1.9523
0.77241,0.37326,0.14546,0,0.46387,0
0.93303,0.78683,1.0542,0.086423,1.1481,0.31144
0,0,0.067059,0,0,0
1.3069,2.0258,1.7182,0.32358,1.3575,0.82027
0,0,0,0,0,0
0.69297,2.334,1.4533,0.49599,1.135,1.2019
0,0,0,0,0,0
1.184,1.109,1.105,0.58177,1.0702,0.47969
0,0,0,0,0,0
0.28546,0,0.035838,0,0.076192,0
0.089251,0,0.11765,0.031231,0.083377,0.029107
0.73618,1.049,1.3864,0.52017,1.8705,0.22162
0.055839,0.06746,0.039433,0.097697,0.069863,0.031868
0.30157,0.28337,0.37861,0.32977,0.80493,0.14752
0,0,0.067059,0.046727,0.17821,0
0.97478,1.2027,1.4451,0.32658,0.99643,0.44641
0.011487,0.0092517,0,0,0.011497,0
0,0,0,0,0,0
